X1	X2	X3	X4	X5	X6
-0.425772	0.943231	-1.629072	0.440813	4.029650	2.052500
-1.589174	1.628172	0.586061	-0.543175	1.770571	1.021055
-1.604927	1.000077	3.370792	-0.261019	1.941382	1.109554
-2.573331	-0.587758	5.431718	1.567578	2.126584	1.242397
-1.960585	1.954868	6.341039	2.159915	4.795976	1.574784
-1.983487	1.563552	6.264655	4.107690	2.964555	0.914415
-0.284437	1.797094	4.522664	4.056401	3.784522	2.645789
-3.299734	4.777292	1.979965	5.241847	2.415375	1.127306
-1.712977	1.138443	-0.451643	3.346525	1.336814	1.841065
-1.355064	0.774047	-2.839361	2.149236	0.533037	-0.433933
-0.501195	1.442903	2.151611	-0.298125	-0.607956	-3.834589
1.942731	0.797508	2.494871	-1.784357	-2.461467	-4.337804
2.397616	-1.530339	4.259118	-0.398863	-3.223998	-1.471776
0.960659	-0.678639	4.433151	2.459355	-1.218647	-0.471108
0.188863	-1.432094	1.514869	2.342197	-0.738618	-2.506698
-0.868373	-2.152906	-1.201330	-1.276541	-2.799211	-2.138247
-2.711046	-0.789375	-2.836845	-3.019059	-2.223928	-1.334956
0.657743	1.257395	-3.082879	0.842241	-1.709768	-0.538325
-2.069704	4.318605	-1.210332	-1.123342	-0.994435	3.231546
-1.620486	2.887852	0.070494	-2.422511	-0.910828	1.709157
-0.770203	4.127934	3.472398	-1.556967	-0.451649	1.296808
-0.511953	2.163950	0.000578	-0.001912	-0.883400	0.306598
-0.153835	0.345099	-2.023065	-1.441547	-0.444881	-1.532373
-0.844750	-1.687321	-6.291834	-2.361574	0.824507	-1.487105
-0.853895	-2.300812	-6.129530	-1.487395	-0.773839	-2.596899
0.876930	-1.968975	-2.548653	0.007689	-0.482819	-1.847954
0.665626	-3.299212	-3.352906	-0.982823	-2.729335	-2.439272
-0.029907	-3.543025	0.231910	-3.236834	-1.824788	-1.427151
1.106733	-2.348114	1.580195	0.491056	-0.345379	-1.946293
0.968047	-5.334482	1.292547	-2.015956	-1.519810	0.002402
0.134134	-0.161630	3.802864	0.765929	-0.791681	-0.674165
2.495797	0.010639	1.165146	-0.132990	-0.346395	0.010705
3.486136	2.044426	1.835990	0.233184	2.058147	1.091111
2.385152	2.422428	1.922596	0.405651	2.418844	0.152053
0.286545	2.197943	1.503663	1.351310	3.116895	2.481232
1.680716	3.922871	1.316588	5.637857	2.426797	1.952847
1.699067	1.594508	0.875371	5.692193	4.319950	2.104498
0.651498	0.803555	1.847910	3.089715	3.368353	-0.079116
-0.847691	-0.828491	-2.956596	0.993422	0.585503	-0.066894
-2.114798	-1.286431	-0.734649	0.237014	0.311599	-1.331037
-3.711623	-3.128167	-3.041249	-1.024013	-1.215159	-4.339846
-1.329065	-3.112000	-1.314799	-2.211658	-3.409275	-2.500519
-0.968024	-0.168632	-1.697500	-0.748124	-1.526248	0.329341
-1.244998	-0.774964	-2.837853	-3.002612	2.430419	0.159836
-0.646486	1.063203	-1.882660	-1.891822	2.959424	1.052066
-1.371389	1.640566	-2.821921	-0.800058	3.728168	2.120729
-2.026506	0.025225	0.144361	-1.825118	3.030547	3.794725
0.532266	-0.397322	-1.666215	-2.344606	2.953260	3.780255
-2.797175	-2.152777	-3.030151	-1.910322	-0.186393	3.426018
-1.719728	-3.051241	-2.757247	-0.237667	-0.556715	-0.008385
2.154809	-2.580215	-2.725305	-2.912043	-3.285608	-1.481856
1.563136	-0.477301	-1.982127	-4.932251	-2.387872	-2.941595
1.496754	-0.162899	-3.219514	-0.352091	-0.274209	-0.674701
-3.367937	-0.670612	-0.229268	-1.164166	1.799179	2.264825
-0.059536	-0.280641	0.960011	1.116624	3.557591	3.372483
-2.115743	1.379713	1.253020	1.622277	3.539525	3.339873
-1.112656	-0.325852	2.883458	1.047093	3.099480	2.889494
0.146524	-2.764736	0.080623	-1.172529	-0.244046	0.926146
-1.519001	-3.103841	-2.133785	0.096609	-0.211055	-4.576670
-0.775231	-3.343668	2.039631	-0.440594	-0.336247	-5.841556
-2.557366	-2.948819	3.060471	-0.958038	-1.448725	-2.394110
-1.872604	-3.879494	2.321732	-0.325324	0.876510	1.926465
-0.563146	-3.652095	0.851013	-0.759254	-1.151743	4.893371
0.034809	0.084276	-0.243386	0.809471	-0.363487	6.122907
0.715762	0.715920	2.306932	-1.018748	1.435078	4.404372
0.431614	2.234934	4.495365	1.908086	2.516850	2.570768
0.398264	1.600517	2.399814	-0.305827	3.122228	1.716592
2.472314	0.191369	0.009975	-0.793987	2.761409	-2.287654
-0.324337	-3.404511	-5.263352	0.582803	2.530393	-3.278871
-1.527887	-3.026425	-5.688169	-4.247755	1.159078	-3.395360
-0.051836	-2.961474	-4.724677	-4.766363	-3.184538	-5.610020
4.099816	0.217941	-0.343178	-2.905523	-3.626756	-1.962452
2.603370	1.846320	1.607027	-1.902134	-1.183378	1.126345
0.686926	0.936161	0.617737	-1.973796	-0.474105	2.912669
-0.842515	-2.029837	0.306849	-1.720812	-1.643238	1.719721
-2.492553	-1.395174	-1.280636	-2.085181	-1.811779	-3.006600
-1.859088	-3.560451	1.183878	-1.288404	-1.970329	-3.684294
-1.919718	-2.211670	-2.183008	0.991218	-1.895390	-2.855661
-2.779444	-2.300630	-2.330097	-1.117715	-1.921364	-4.428601
-1.419466	-1.825434	0.426310	-1.690003	-1.978651	-2.867815
-1.152382	-3.002981	1.332512	-0.474547	-3.443053	-2.528203
-0.709593	-1.877172	3.808307	0.008852	1.166329	-1.298864
-1.916197	-3.411708	3.959994	-0.852806	-0.786608	1.519200
-2.272696	-2.468991	2.923072	0.795079	0.416837	3.514490
-2.433587	-2.538019	-0.503361	1.486306	-1.486440	2.558404
-0.896772	-1.062395	-5.797205	-0.017325	-0.603938	2.720944
3.492750	-0.426718	-4.383663	-2.442614	-0.924359	-0.800391
5.539781	-0.358089	-2.288435	-1.085262	-1.688204	-2.299702
2.213119	-1.109009	1.222576	-1.373669	-0.371976	-5.247589
1.034465	1.094221	-0.328029	-0.469335	0.307525	-3.220952
-0.902480	1.427002	2.361047	-1.459561	1.278598	1.435409
-0.443516	4.605432	0.507404	0.627254	3.783342	4.899394
-0.820343	5.276812	2.752540	2.080409	2.279454	4.694401
-2.920960	0.399541	2.096554	2.952104	1.205735	3.336232
-1.497368	2.631718	-0.229956	1.302439	3.075882	1.163685
0.716434	2.972044	1.082110	4.082614	1.625595	-0.430239
4.700647	2.259817	0.944051	4.163828	3.508672	-0.299842
2.971270	3.711338	0.062764	3.224483	1.809313	-1.835922
4.471903	0.570106	1.031750	0.345577	0.012415	-0.682381
5.741448	1.353922	1.416907	1.202411	0.598879	-2.548419
3.230703	2.174884	2.576933	-0.333416	-0.743297	0.620765
2.566570	0.790793	-0.026472	-1.973002	-0.930615	0.454069
1.021348	-1.014051	-3.570310	-1.738049	1.973226	2.192193
-1.386661	-3.279749	-2.863581	-2.420456	-0.492977	4.313438
-3.296359	-3.230500	-0.684187	-0.754322	-2.341424	1.910303
-3.327445	-2.150505	-2.111328	-0.554849	-1.550416	1.479387
-2.740919	-2.576064	-0.359506	-1.485835	-3.327654	-2.060510
4.109020	-1.380776	-2.897321	-2.447080	-2.737340	-3.968988
5.664671	0.865659	0.281924	-1.278585	-2.069873	-3.007947
4.681536	0.564240	-1.437970	-0.757149	-2.972655	-3.386287
3.367313	-0.083133	0.770596	-2.310871	-1.157287	-3.860710
4.078803	1.154141	0.597920	-0.515452	-1.491870	-0.846214
4.342406	1.208763	0.719901	-4.006391	-0.689604	-1.461302
3.706623	0.612531	1.572540	-2.075788	-2.081290	-0.713272
2.797053	1.913247	0.511834	-0.270843	-1.313330	-2.707525
4.642896	1.629111	2.466783	-1.289254	-1.538323	-1.029962
2.491854	0.533922	4.699286	0.581377	-2.269571	-1.619683
5.094025	0.834782	4.774342	2.857052	0.665127	-1.289587
4.726309	3.203390	4.925750	3.313471	1.263368	-2.694277
1.638708	0.627547	4.885211	3.857134	2.846252	-1.072150
-0.832279	2.411954	1.472422	1.874842	-0.732120	-0.215609
-1.714252	1.360510	-0.881117	2.964795	-0.038351	3.669246
-1.893310	2.754017	3.104794	-0.516706	-1.163740	3.418816
-3.991955	1.791074	4.461253	2.083039	0.859412	4.146000
-2.450285	2.865083	3.962360	1.330931	1.264205	3.267698
-1.324000	-1.115457	2.147315	0.500770	0.736437	4.867109
-0.459101	-2.285444	-3.988084	-0.255344	-0.151391	4.559233
-0.338988	-1.540579	-4.976836	-0.954009	-1.545380	3.583469
-0.557159	-2.937759	-8.394643	-2.587426	-2.016830	2.211718
1.214184	-3.485386	-5.918205	-1.327294	-1.743443	1.557079
-2.257458	-3.794157	-4.322223	-3.048311	-3.379918	2.000752
-1.377986	-3.622873	-2.234597	-2.066178	-0.296355	0.917636
-1.530198	-2.042233	-2.262328	-4.174595	-2.206056	0.402531
-1.733195	-3.259335	-0.640316	-4.011759	0.784881	-1.149963
-2.244178	-1.851080	-3.088062	-2.618472	-2.208847	-2.157647
-2.871145	-3.676266	-3.378666	-3.065231	-2.136838	0.578979
-0.462897	-3.820992	-3.058429	-1.330238	-2.160094	0.110115
-1.630534	-2.899858	-3.611251	-3.382390	-2.230614	2.564761
-1.955356	-2.062463	-2.861732	-3.409887	-3.173999	2.610115
-2.205662	0.983694	1.111227	-3.029930	-2.855048	2.400378
-1.582853	0.428514	2.643425	1.665184	-2.732062	-3.329550
-1.708529	4.714799	5.981264	1.669454	-1.011842	-0.701970
-0.821189	1.176248	5.625941	5.242182	2.420813	2.662018
-1.490034	3.552263	4.622257	4.752367	2.288003	5.020213
-1.164964	-0.503355	-1.448288	4.029411	0.740828	3.510615
0.284523	-1.965005	-7.469695	3.692214	0.500987	3.865124
0.200324	-4.896686	-7.994563	-2.238123	-1.989219	3.922840
-2.506258	-5.098296	-2.150494	-3.340499	-1.700591	2.750362
-1.101125	-1.147936	0.530113	-3.030215	-2.703628	1.205690
-0.583476	1.464297	1.615057	-1.473768	-3.208930	-2.024176
-3.028711	2.574503	1.732639	-2.787659	-0.773198	-4.370337
-1.014431	0.291883	-1.170542	0.236614	-1.803831	-4.696093
-1.159534	-1.439461	-3.328885	-2.774050	-3.563230	-4.564544
-1.888821	-1.394028	-3.422892	-2.518050	-2.209293	-2.950591
-0.937493	-4.470216	-4.625761	-2.287484	-1.392921	-0.657333
0.626252	-2.386526	-2.736994	-2.442252	-1.997914	-3.467572
2.900713	-1.248055	4.589610	-0.550454	-2.293471	-3.664206
2.606590	0.008098	1.519551	-1.309288	-1.288193	-2.887938
2.044284	1.181633	1.074930	-0.808855	-1.289879	-1.008766
1.110694	-1.074047	-2.083555	0.030446	-1.524629	-3.359592
-1.752580	1.712159	-3.374203	0.048316	0.207458	-3.274615
-0.521436	0.112951	-2.135214	-0.954143	1.618881	0.362565
-1.932277	0.096232	-0.652688	-0.331333	3.053242	1.461946
-0.123800	-0.547298	-2.033725	-1.479852	3.337439	-0.532270
-1.012006	0.453362	1.103676	2.198001	1.450074	0.856515
1.116504	0.822815	-0.322786	5.859426	2.907447	-0.130899
-3.675768	0.394161	0.746890	1.828023	1.873258	0.507589
0.897576	0.505702	1.794404	1.703993	3.727508	2.615577
0.301638	-0.788060	3.552256	0.151138	2.541197	1.171167
3.497618	2.389675	2.365746	0.474756	1.712825	4.221557
4.410215	1.140908	0.060874	0.726350	-1.583007	3.609647
3.549030	-0.723057	-2.764059	-0.474481	-1.168498	1.465637
-0.336738	-2.576021	-5.218153	-1.968437	-3.316249	0.416128
-2.814287	-4.101782	-6.814208	-2.132716	-2.772459	-2.869082
1.514681	-2.313638	-3.512424	-1.682718	-2.984327	-4.899592
1.242968	-0.985789	0.129700	-2.199542	-0.956054	-5.748303
3.447073	-0.964731	-1.382035	-0.724589	-0.819837	-3.733214
1.372497	-2.950565	-2.223831	-2.142158	-1.844078	-3.881426
-0.748860	-2.610389	-0.591185	-0.056548	-1.301575	-1.954939
0.553101	-2.035101	-0.413699	3.475841	0.172672	-2.231753
-1.774718	0.911000	-3.298871	3.677209	1.386464	0.666332
-1.449519	-0.987984	-1.235401	4.590258	-0.280199	3.002416
-1.980099	-2.506852	-1.710089	3.157086	1.323583	2.501998
-0.715760	-0.774903	-3.008134	3.272395	0.178012	3.849679
-1.985802	-1.972034	-2.544436	1.871485	0.948888	0.432758
-0.339123	-1.547645	-1.133395	3.719957	-0.118989	-2.134164
-3.885324	-1.605435	0.554490	4.003109	-0.324919	2.642812
-1.261204	-1.353201	0.929020	3.536544	1.352801	3.186186
-0.405964	-2.445443	-4.011506	1.884560	1.492369	2.392959
-1.124503	-0.274358	-0.181086	2.187359	1.441887	4.882230
0.352279	-0.912346	0.439380	3.320540	2.139956	3.769099
1.195683	-0.835805	1.374892	1.236304	1.700275	2.393667
1.306909	-0.528033	-0.337049	1.570250	-0.634654	-2.702467
0.298956	2.093071	-0.371443	-1.560720	0.040569	-4.013703
0.188125	3.035807	2.156811	0.132292	-1.651556	-4.881941
0.594717	3.164679	3.174214	0.999988	-0.546427	-3.780280
-2.446168	2.200486	3.308165	1.072567	-0.886144	-3.840621
-0.307031	1.951631	1.679966	-0.602970	-0.022107	-3.786763
2.864130	4.166415	2.205617	1.217875	0.929786	-2.248107
-0.679385	5.287839	2.859819	2.347504	-0.939766	0.043848
0.603823	4.787905	2.801672	2.091917	1.679138	0.848001
-2.165245	1.982414	2.587176	1.490213	0.770800	-0.267647
-1.809988	3.637867	0.911434	0.352892	1.218319	2.236505
-2.329006	2.314966	-2.048556	0.394654	0.660896	2.924055
-2.783200	0.719012	-1.347993	-1.029400	-1.593668	2.732205
-0.832668	-3.326494	-5.680075	-3.605672	-1.262772	0.707454
-1.788910	-4.731050	-5.656803	-1.239961	-2.215217	1.178903
-2.169426	-3.188555	-2.354575	-3.898667	-2.671301	-1.237248
0.108084	0.180092	-0.199991	-3.296190	-0.766723	-4.162500
-0.698179	3.735292	2.262549	-0.884632	-4.343084	-3.100651
-0.789615	1.246148	0.550547	0.367709	0.666917	-2.325001
-0.659824	2.433859	-0.012498	1.073431	2.447982	-0.733451
-0.643505	1.458028	-1.206784	1.825035	2.919809	1.302000
0.719042	1.764255	-1.646911	1.110319	2.331702	3.454552
2.034118	1.964042	3.447222	1.037985	2.773958	2.705105
-0.046978	3.142390	3.622015	-1.276869	2.914680	-0.278139
1.385456	3.438100	1.798169	1.218756	3.310668	-1.350982
1.422019	3.951872	2.797384	0.473561	0.504522	-0.099822
2.663212	4.839010	4.437462	0.491246	0.872643	-2.848559
3.691135	4.875612	3.886103	3.378808	-0.180369	-3.676094
4.934989	5.411782	3.609107	0.373549	-0.518313	-3.002325
3.379575	1.370918	1.248175	0.530867	-1.016988	-2.349652
1.441991	-0.119576	-4.056693	-0.036938	-0.381495	-0.777275
-1.330860	-4.079501	-7.716594	-1.169766	0.312468	-1.841693
-1.383480	-3.876655	-6.609130	-3.571719	-0.926299	-2.004506
-3.456366	-3.263638	-2.677600	-1.869896	-1.891396	-2.318814
-3.141520	-2.651448	0.953598	-0.644700	-0.326823	0.508684
-1.324640	-1.094784	0.726764	-1.453429	2.897922	0.305588
-1.560426	-1.742246	-0.214902	-2.254885	0.763539	-0.862801
0.916822	0.885568	0.770500	-1.574970	-0.199072	-2.692783
2.976904	3.027458	2.256673	-1.498582	-0.549411	-3.964457
3.826422	2.038426	3.725416	0.931176	-1.320377	-2.305522
0.493775	1.706971	2.172829	0.516703	-1.287370	-3.739879
0.973064	-0.171205	4.704414	2.030200	-1.242689	0.688873
-0.781311	-1.131901	4.947470	2.492165	1.461766	-0.338565
1.295851	1.430284	5.035700	2.006798	3.938795	3.371107
2.646449	2.355749	3.776502	1.862096	3.818799	2.443291
4.517286	2.307996	2.067677	-0.063540	5.847677	4.236486
4.638460	4.488526	1.127427	-0.634912	3.077731	4.362792
5.795472	4.136839	2.129852	-2.567320	3.898261	4.632312
5.857923	0.554136	0.427452	0.461434	1.487966	4.618345
3.815313	1.844717	0.467627	0.338450	-0.158953	2.982091
3.384443	0.937184	-0.832221	-0.064775	1.348805	-0.024348
0.274612	3.096136	2.145407	1.439360	-0.769561	-5.609171
-1.978478	0.537874	2.471513	0.757753	-1.984450	-6.558979
-3.862328	2.183999	1.263197	0.425203	-0.418662	-4.346771
-2.385936	2.170911	1.371159	-1.181192	-2.091397	-2.362345
-1.754904	1.079510	0.237199	-0.435432	-0.425555	-2.681101
-1.317629	3.661097	1.883919	-0.893419	-2.829436	-1.691439
-0.478212	0.600573	-0.710282	0.584346	-2.969339	-2.486558
-2.367453	0.111237	-1.742703	-0.732438	-0.187164	-1.132757
-1.375051	1.447991	-1.558343	-0.885472	1.997288	-0.313635
-0.446105	-1.598567	-1.728203	-1.933359	0.509919	2.850108
-1.330116	-3.329934	-2.658081	-0.954698	1.096126	2.394073
2.762518	0.116488	0.138823	-0.278892	1.287112	2.758861
2.276695	0.307200	0.762709	2.614458	2.370776	5.116372
2.925318	2.715802	1.334577	1.661751	1.130618	5.553108
3.834685	-1.109205	1.155928	2.457085	-0.157863	3.355769
0.473099	-1.128622	-2.737838	0.908759	-2.963765	2.613256
-0.556042	-4.309648	-4.019220	0.734172	-1.202990	2.164969
-0.021537	-1.884983	-3.213519	-1.197478	-0.589637	-1.306190
-3.158886	-3.725128	-2.704933	-2.764293	-3.400907	-3.905521
-1.612188	-3.731082	-3.044663	-3.353174	-2.853698	-3.662623
-0.479242	-2.027646	-1.928108	-3.186123	-1.621513	-1.579995
-1.011349	0.519681	-0.909069	-2.028240	-3.207450	-0.946736
0.096291	0.026199	-1.518544	-1.607328	-2.318210	1.150054
-0.379220	-1.117893	-2.171833	-2.061989	-4.283993	1.010476
-0.808083	-1.321695	-2.192137	-1.482123	-2.609999	0.914931
1.285703	-0.300407	-0.022254	-3.411333	-1.128728	0.227021
2.094437	-1.662729	-1.064286	-2.843019	-0.790881	4.323745
1.860221	0.528039	1.728669	-1.711985	-1.567258	4.567404
0.396054	2.485396	2.067011	-1.966131	-1.035560	5.518900
0.259937	2.498442	1.562539	-0.578558	-1.136485	3.903333
-0.094130	2.352277	0.125454	-2.106870	-0.487335	5.023804
-2.392247	1.239700	1.122556	0.212133	-0.863511	1.019315
-1.179414	2.490510	2.021546	-1.322651	-1.784611	2.618465
-1.824330	0.840409	0.825422	0.888776	-1.493238	4.376555
2.584105	1.181894	-0.614914	-1.505988	-3.468890	1.917487
3.183791	0.309366	-0.487362	-2.903044	-1.810169	1.268261
3.084629	-0.106476	-0.622923	-0.403394	-1.411775	-0.467022
3.545418	0.832068	2.243804	3.078760	0.645192	-2.499060
3.738658	-0.669503	2.982719	3.576116	1.830032	-3.563954
2.745951	1.039409	0.534821	3.122473	0.438843	-0.407203
1.460395	0.785506	-2.364389	1.681829	2.512025	0.733696
-3.844908	0.456886	-4.171711	1.126481	0.352779	0.573441
-3.034259	-3.290652	-4.482046	2.368629	0.632903	-2.280165
-1.432858	-3.457509	-1.505092	2.088269	1.055597	0.245677
-3.275104	-0.210084	-1.090151	1.941401	2.592960	-1.278630
-0.235297	-0.407879	0.401678	1.573823	2.542992	1.101813
-3.036637	1.625505	0.828894	1.899032	3.430893	0.071007
-2.592325	-0.386532	-0.126002	-0.809273	3.077261	3.108154
0.062941	1.053608	0.623390	-2.009193	3.704397	1.830654
-1.012040	0.225625	-0.918431	-1.894632	2.553598	1.425507
-1.612468	-0.306281	0.125035	-2.439191	1.704966	2.004916
-0.549343	0.671887	-2.106011	-0.457371	1.156599	1.304779
-0.259964	-0.182871	-0.333470	-2.697675	2.280297	-0.752901
-2.555131	-1.769156	-1.119043	-1.247404	2.830259	0.759776
1.222254	-0.479468	-3.049728	-1.308861	2.775584	-0.390389
-1.677906	-2.608910	-2.285727	-2.779947	1.087972	-1.415296
-0.167714	-4.246082	-2.677939	-2.179264	-1.651478	-1.679643
-1.467667	-4.174584	-4.482164	-3.257314	-3.521468	-3.327031
-1.535367	-4.307419	-0.742804	-4.554198	-1.945396	-0.758457
-1.861614	-4.151287	1.042542	-2.809620	-4.285565	-3.720923
0.707393	-4.088290	-0.042125	-1.750081	-1.650975	-2.665325
-2.548246	-1.666028	-2.317107	-2.194882	-1.281426	-3.219266
-0.092332	-1.044503	1.070996	-2.263326	-1.035620	0.058258
-2.449565	2.042084	-0.813716	-1.798014	-0.564257	2.216046
-0.924644	1.043332	-1.524943	-3.333748	0.195761	0.818099
-0.430470	-0.109861	-2.631985	-0.126331	-0.266765	5.534817
1.844958	0.514105	-0.830643	-2.977364	-3.184137	5.118602
5.645839	-0.627472	-0.046616	-1.940749	-2.003056	1.539154
1.306173	-1.948894	-0.800106	-1.276788	-1.699221	0.019273
0.479060	-2.256561	1.634888	0.070918	-2.169235	-3.457040
-0.519300	1.468324	-0.057135	-0.112535	-1.111299	-5.934684
0.506093	-2.513538	-1.574975	-0.134546	-1.303412	-3.450458
1.514638	0.285349	-0.036432	-0.080920	0.082025	-4.877163
1.395837	0.073686	3.979394	-1.186256	-0.928691	-1.209697
-1.245713	0.507270	4.610301	1.026442	-1.752359	-2.140260
-2.182509	0.194400	2.585990	3.218873	-1.742480	-2.022652
-2.022354	1.665074	5.627361	1.919836	-0.765856	-0.010372
1.472853	-2.060808	3.193313	0.644827	-0.567587	1.106281
0.759013	-3.154248	4.207546	1.409947	1.691525	-1.466993
0.784424	1.872551	2.186459	1.598292	-1.618419	0.015707
0.450987	2.007090	1.840252	-1.462040	-0.409321	-0.467320
-0.592099	2.163766	-0.143574	1.920951	-0.352583	-0.209272
-0.977434	2.708977	1.300378	3.629162	1.171396	1.348750
-1.643618	3.131622	2.538510	4.621291	1.340114	-1.292252
-0.243850	5.069400	1.971821	3.176738	0.348469	0.320121
1.122667	4.700509	2.022310	4.503999	2.495862	2.483771
2.675636	2.660648	2.000877	3.103273	3.879892	1.807696
2.267354	2.797215	2.800922	0.634658	1.286556	-0.572102
5.457323	0.567308	-1.835355	-1.218646	2.797355	0.405477
-0.454859	-4.053675	-5.145956	-1.922343	-0.046213	-1.536867
1.992809	-4.606334	-5.819779	-5.398734	-2.184348	-0.880133
-1.583774	-5.634472	-4.846227	-3.402620	-3.803952	-0.889022
-0.798108	-3.967889	-3.748598	-3.371703	-2.622526	-0.232333
-0.975893	-3.519789	-2.351894	-0.523185	-2.557271	1.161635
0.721371	0.518929	1.138886	-0.207368	-1.278587	-2.182520
1.118483	2.459861	2.604640	0.972248	-0.598575	-1.553896
2.522643	2.286107	1.480970	0.501359	0.829162	-2.622293
1.972051	1.451665	-0.775727	1.813866	-0.025375	-0.947811
-0.524694	1.949433	-0.388649	3.942765	1.659612	0.166850
-1.405591	-2.160891	-3.747598	3.106056	-0.087877	0.061489
-1.037941	-3.033107	-1.967274	1.540736	0.009256	-0.051092
-2.895945	-1.595619	0.553723	1.320605	1.531410	0.411906
-1.274602	2.398773	2.987693	2.589961	4.114185	1.446883
-1.430312	0.492468	6.917736	3.041902	2.251479	1.790639
-0.278377	1.721562	2.609350	-0.641774	4.215591	1.285974
0.934504	-0.247945	3.560536	0.435033	2.476821	2.445289
0.538930	0.713045	1.083393	0.487021	-0.098733	0.411882
-1.771698	1.157731	-3.069278	2.479187	-0.107072	-2.015845
-2.519982	-1.022490	-6.784379	3.014132	-1.263797	-2.576194
-3.415576	-2.317987	-1.591693	-3.949871	-2.714716	-2.087341
-0.185774	-1.641360	-2.480907	-2.841215	-2.337063	-2.844838
-1.626360	0.888869	-2.298714	-2.515236	0.946047	-0.077911
0.211064	1.375801	-2.265315	-1.355135	2.119017	0.876040
-0.050799	-0.724862	-1.371207	-2.203215	3.696547	2.200316
-1.898250	-0.585118	-1.814690	-2.947376	1.754141	1.773014
0.885910	1.024435	-1.367162	-1.355920	3.204899	1.896937
-0.543517	1.618198	-2.042123	-1.157647	2.191424	2.395782
0.205469	1.089874	1.517329	-0.236459	2.164916	1.264150
-2.112433	-0.249537	0.032294	-2.305457	3.014279	1.431540
-0.017222	-1.267132	-0.329825	-3.963343	0.298914	-0.388147
2.124603	-0.833309	-0.600629	-2.570417	1.228121	-2.601312
2.135441	1.775632	-0.010217	-2.985381	-0.908796	-2.901856
6.435893	-0.032507	1.367214	-1.686636	-2.317137	-2.590978
